speaker,text
BIDEN," Look, he encouraged those folks to go up on Capitol Hill, number one. I sat in that dining room off the Oval Office – he sat there for three hours, three hours, watching, begging – being begged by his vice president and a number of his colleagues and Republicans as well to do something, to call for a stop, to end it. Instead, he talked – they’ve talked about these people being patriots and – and great patrons of America. In fact, he says he’ll now forgive them for what they’ve done. They’ve been convicted. He says he wants to commute their sentences and say that – no. He went to every single court in the nation, I don’t know how many cases, scores of cases, including the Supreme Court, and they said they said – they said, no, no, this guy, this guy is responsible for doing what is being – was done. He didn’t do a damn thing. And these people should be in jail. And they should be the ones who are being held accountable. And he wants to let them all out. And now he says if he loses again, such a whiner that he is, that there could be a bloodbath."
TAPPER," Thank you, President Biden. President Trump?"
TRUMP," What they’ve done to some people that are so innocent, you ought to be ashamed of yourself, what you have done, how you’ve destroyed the lives of so many people. When they ripped down Portland, when they ripped down many other cities – you go to Minnesota, Minneapolis, what they’ve done there with the fires all over the city. If I didn’t bring in the National Guard, that city would have been destroyed. When you look at all of the – they took over big chunks of Seattle. I was all set to bring in the National Guard. They heard that, they saw them coming and they left immediately. What he said about this whole subject is so off. Peacefully patriotic. One other thing, the unselect committee, which is basically two horrible Republicans that are all gone now, out of office, and Democrats, all Democrats, they destroyed and deleted all of the information they found, because they found out we were right. We were right. And they deleted and destroyed all of the information. They should go to jail for that. If a Republican did that, they’d go to jail."
TAPPER," Thank you, President Trump. President Biden, I want to give you a minute."
BIDEN," The only person on this stage that is a convicted felon is the man I’m looking at right now. And the fact of the matter is he is – what he’s telling you is simply not true. The fact is that there was no effort on his part to stop what was going on up on Capitol Hill. And all those people, every one of those who were convicted, deserves to be convicted. The idea that they didn’t kill somebody, just went in and broke down doors, broke the windows, occupied offices, turned over desks, turned them over, statues – the idea that those people are patriots? Come on. When I asked him, the first of two debates we had – debates we had the first time around, I said, will you denounce the Proud Boys? He said, no, I’ll tell them to stand by. The idea he’s refusing – will you denounce these guys? Will you denounce the people we’re talking about now? Will you denounce the people who attacked that Capitol? What are you going to do?"
TAPPER," I’m going to give you a – a minute, President Trump, for a follow-up question I have. After a jury convicted you of 34 felonies last month, you said if re-elected you would, quote, “have every right to go after,” unquote, your political opponents. You just talked about members of the Select Committee on January 6th going to jail. Your main political opponent is standing on stage with you tonight. Can you clarify exactly what it means about you feeling you have every right to go after your political opponents?"
TRUMP," Well, I said my retribution is going to be success. We’re going to make this country successful again, because right now it’s a failing nation. My retribution’s going to be success. But when he talks about a convicted felon, his son is a convicted felon at a very high level. His son is convicted. Going to be convicted probably numerous other times. He should have been convicted before, but his Justice Department let the statute of limitations lapse on the most important things. But he could be a convicted felon as soon as he gets out of office. Joe could be a convicted felon with all of the things that he’s done. He’s done horrible things. All of the death caused at the border, telling the Ukrainian people that we’re going to want a billion dollars or you change the prosecutor, otherwise, you’re not getting a billion dollars. If I ever said that, that’s quid pro quo. That – we’re not going to do anything, we’re not going to give you a billion dollars unless you change your prosecutor having to do with his son. This man is a criminal. This man – you’re lucky. You’re lucky. I did nothing wrong. We’d have a system that was rigged and disgusting. I did nothing wrong."
TAPPER," Thank you, President Trump. President Biden, you have said – I’m coming right to you, sir. You – well, you want to respond? Go ahead. I’ll give you a minute to respond."
BIDEN," The idea that I did anything wrong relative to what you’re talking about is outrageous. It’s simply a lie, number one. Number two, the idea that you have a right to seek retribution against any American just because you’re a president is wrong, is simply wrong. No president’s ever spoken like that before. No president in our history has spoken like that before. Number three, the crimes that you are still charged with – and think of all the civil penalties you have. How many billions of dollars do you owe in civil penalties for molesting a woman in public, for doing a whole range of things, of having sex with a porn star on the night – and – while your wife was pregnant? I mean, what are you talking about? You have the morals of an alley cat."
TAPPER," Give you a minute, sir."
TRUMP," I didn’t have sex with a porn star, number one. Number two, that was a case that was started and moved – they moved a high-ranking official, a DOJ, into the Manhattan D.A.’s office to start that case. That case is going to be appealed in one. We had a very terrible judge, a horrible judge, Democrat. The prosecutor were all high-ranking Democrats, appointed people. And the – both the civil and the criminal. He basically went after his political opponent because he thought it was going to damage me. But when the public found out about these cases – because they understand it better than he does, he has no idea what these cases are. But when he – they – when they found out about these cases, you know what they did? My poll numbers went up way up. You know that because you’re reporting it. And we took in more money in the last two weeks than we’ve ever taken in in the history of any campaign, I don’t think any campaign has ever taken. Hundreds of millions of dollars came pouring in because the public knows it’s a scam and it’s a guy that’s after his political opponent because he can’t win fair and square."
TAPPER," Thank you, President Trump. President Biden, you have said, quote, “Donald Trump and his MAGA Republicans are determined to destroy American democracy.” Do you believe that the tens of millions of Americans who are likely to vote for President Trump will be voting against American democracy?"
BIDEN," The more they know about what he’s done, yes. The more they know about what he’s done. And there’s a lot more coming. He’s got a lot of cases around the road coming around. He’s got – he’s got a whole range of issues he has to face. I don’t know what the juries will do, but I do know – I do know he has a real problem. And so the fact that – could you ever think you’re hearing any president say that, I’m going to seek retribution? Do you ever hear any president say that he thought it might be a good idea? What got me involved to run in the first place after my son had died, I decided – in Iraq – because of Iraq, I said, I wasn’t going to run again. Until I saw what happened in Charlottesville, Virginia, people coming out of the woods carrying swastikas on torches – torches and singing the same antisemitic bile they sang when – back in Germany. And what did – and the young woman got killed. I spoke to the mother. And she – they asked him, they said, what – well, what do you think of those people, the people who – the one who – the ones who tried to stop it and the ones who said, I think there’s fine people on both sides? What American president would ever say Nazis coming out of fields, carrying torches, singing the same antisemitic bile, carrying swastikas, were fine people? This is a guy who says Hitler’s done some good things. I’d like to know what they are, the good things Hitler’s done. That’s what he said. This guy has no sense of American democracy."
TAPPER, President Trump?
TRUMP," Jake, both of you know that story’s been totally wiped out. Because when you see the sentence, it said 100 percent exoneration on there. So he just keeps it going. He says he ran because of Charlottesville. He didn’t run because of Charlottesville. He ran because it was his last chance at – he’s not equipped to be president. You know it and I know it. It’s ridiculous. We have a debate. We’re trying to justify his presidency. His presidency, his – without question, the worst president, the worst presidency in the history of our country. We shouldn’t be having a debate about it. There’s nothing to debate. He made up the Charlottesville story and you’ll see it’s debunked all over the place. Every anchor has – every reasonable anchor has debunked it. And just the other day it came out where it was fully debunked. It’s a nonsense story. He knows that. And he didn’t run because of Charlottesville. He used that as an excuse to run."
TAPPER, President Biden?
BIDEN," And debunk. It happened. All you have to do is listen to what was said at the time. And the idea that somehow that’s the only reason I ran. I ran because I was worried a guy like this guy can get elected. If he thought they were good people coming out of that all – that forest, carrying those – those woods, carrying those torches, then he didn’t deserve to be president, didn’t deserve to be president at all. And the idea that he’s talking about all of this being fabricated, we saw it with our own eyes. We saw what happened on January 6. We saw the people breaking through the windows. We saw people occupying there. His own vice president – look, there’s a reason why 40 of his 44 top cabinet officers refused to endorse him this time. His vice president hasn’t endorsed him this time. So, why? Why? They know him well. They serve with them. Why are they not endorsing him?"
TAPPER," Thank you, President Biden. We’re going to be right back with more from the CNN presidential debate. (COMMERCIAL BREAK)"
BASH," Welcome back to the CNN Presidential Debate live from Georgia. Let’s talk about persistent challenges you both faced in your first terms, and you’d certainly face again in a second term. President Biden, while black unemployment dropped to a record low under your presidency, black families still earn far less than white families. Black mothers are still three times more likely to die from pregnancy related causes. And black Americans are imprisoned at five times the rate of white Americans. What do you say to black voters who are disappointed that you haven’t made more progress?"
BIDEN," They acknowledge he made a lot of progress, number one. The facts of the matter is more small black businesses that have been started in any time in history. Number two, the wages of black – black unemployment is the lowest level it has been in a long, long time. Number three, we find them – they’re trying to provide housing for black Americans and dealing with segregation that exists among these corporate – these corporate operations that collude to keep people out of their houses. And in addition to that, we find that the impact of, on the – the choice that black families have to make relative to childcare is incredibly difficult. When we did the first major piece of legislation in the past, I was able to reduce black childcare costs. I cut them in half, in half. We’ve got to make sure we provide for childcare costs. We’ve got to make sure – because when you provide that childcare protections, you increase economic growth because more people can be in the – in the job market. So there’s more to be done, considerably more to be done, but we’ve done a great deal so far and I’m not letting up and they know it."
BASH, You have 49 seconds left. What do you say to black voters who are disappointed with the progress so far?
BIDEN," I say, I don’t blame them for being disappointed. Inflation is still hurting them badly. For example, I provided for the idea that any black family, first time home buyer should get a $10,000 tax credit to be able to buy their first home so they can get started. I made sure that we’re in a situation where all those black families and those black individuals who provided had to take out student loans that were ballooning, that if they were engaged in nursing and anything having to do with volunteerism, if they paid their bills for 10 years on their student debt, all the rest was forgiven after 10 years. Millions have benefited from that and we’re going to do a whole lot more for black families."
BASH, Thank you. President Trump?
TRUMP," And he caused the inflation. He’s blaming inflation. And he’s right, it’s been very bad. He caused the inflation and it’s killing black families and Hispanic families and just about everybody. It’s killing people. They can’t buy groceries anymore. They can’t. You look at the cost of food where it’s doubled and tripled and quadrupled. They can’t live. They’re not living anymore. He caused this inflation. I gave him a country with no, essentially no inflation. It was perfect. It was so good. All he had to do is leave it alone. He destroyed it with his green new scam and all of the other – all this money that’s being thrown out the window. He caused inflation. As sure as you’re sitting there, the fact is that his big kill on the black people is the millions of people that he’s allowed to come in through the border. They’re taking black jobs now and it could be 18. It could be 19 and even 20 million people. They’re taking black jobs and they’re taking Hispanic jobs and you haven’t seen it yet, but you’re going to see something that’s going to be the worst in our history."
BASH, Thank you. President Biden?
BIDEN," There was no inflation when I became president. You know why? The economy was flat on its back. 15 percent unemployment, he decimated the economy, absolutely decimated the economy. That’s why there was no inflation at the time. There were no jobs. We provided thousands of millions of jobs for individuals who were involved in communities, including minority communities. We made sure that they have health insurance. We have covered with – the ACA has increased. I made sure that they’re $8,000 per person in the family to get written off in health care, but this guy wants to eliminate that. They tried 50 times. He wants to get rid of the ACA again, and they’re going to try again if they win. You find ourselves in a position where the idea that we’re not doing it. I put more – we put more police on the street than any administration has. He wants to cut the cops. We’re providing for equity, equity, and making sure people have a shot to make it. There is a lot going on. But, on inflation, he caused it by his tremendous malfeasance in the way he handled the pandemic."
BASH," Thank you. Another persistent challenge is the climate crisis. 2023 was the hottest year in recorded history, and communities across the country are confronting the devastating effects of extreme heat, intensifying wildfires, stronger hurricanes, and rising sea levels. Former President Trump, you’ve vowed to end your opponent’s climate initiatives. But, will you take any action as President to slow the climate crisis?"
TRUMP," Well, let me just go back to what he said about the police, how close the police are to him. Almost every police group in the nation from every state is supporting Donald J. Trump, almost every police group. And what he has done to the black population is horrible, including the fact that for 10 years he called them super predators. We can’t, in the 1990s (ph), we can’t forget that. Super predators was his name. And he called it to them for 10, and they’ve taken great offense at it, and now they see it happening. But, when they see what I did for criminal justice reform and for the historically black colleges and universities, where I funded them and got them all funded, and the opportunity zones with Tim. As you know, Tim Scott was - incredible, he did a great job, a great Senator from South Carolina. He came to me with the idea and it was a great idea. It’s one of the most successful economic development acts ever in the country, opportunity zones. And the biggest beneficiary are blacks. And that’s why we have the best numbers with them in maybe ever, they’re saying ever, I read this morning, wherever, the best numbers, he has lost much of the black population because he has done a horrible job for black people. He has also done a horrible job for Hispanics. But, why do you see these millions of people pouring into our country and they’re going to take the jobs? And it’s already started. And you haven’t seen anything yet. It’s a disaster."
BASH," 38 seconds left, President Trump. Will you take any action as President to slow the climate crisis?"
TRUMP," So, I want absolutely immaculate clean water and I want absolutely clean air, and we had it. We had H2O. We had the best numbers ever. And we did – we were using all forms of energy, all forms, everything. And yet, during my four years, I had the best environmental numbers ever. And my top environmental people gave me that statistic just before I walked on the stage, actually."
BIDEN," I don’t know where the hell he has been. The idea that, Dana, he said is true. I’ve passed the most extensive, it was the most extensive climate change legislation in history, in history. We find ourselves – and by the way, black colleges, I came up with $50 billion for HBCUs, historic black universities and colleges, because they don’t have the kind of contributors that they have to build these laboratories and the like. Any black student is capable in college in doing what any white student can do. They just have the money. But now, they’ll be able to get those jobs in high tech. We’re in a situation where the idea that he kind of is claiming to have done something that had the cleanest water, the cleanest water? He had not done a damn thing with the environment. He – out of the Paris Peace Accord – Climate Accord, I immediately joined it, because if we reach for 1.5 degrees Celsius at any one point, well, there is no way back. The only existential threat to humanity is climate change. And he didn’t do a damn thing about it. He wants to undo all that I’ve done."
TRUMP," The Paris Accord was going to cost us a trillion dollars, and China nothing, and Russia nothing, and India nothing. It was a ripoff of the United States. And I ended it because I didn’t want to waste that money because they treat us horribly. We were the only ones – it was costing us money. Nobody else was paying into it. And it was a disaster. But, everything that he said just now, I’ll give you an example. I heard him say before insulin, I’m the one that got the insulin down for the seniors. I took care of the seniors. What he is doing is destroying all of our medical programs because the migrants coming in. They want everybody. And look, I have the biggest heart on the stage. I guarantee you that. And I want to take care of people. But, we’re destroying our country. They’re taking over our schools, our hospitals, and they’re going to be taking over Social Security. He is destroying Social Security, Medicare and Medicaid."
BIDEN," Where does that come from? The idea is that we, in fact – we were the only ones of consequence or not who are not members of the Paris Accord. How can we do anything when (ph) we’re not able to – the United States can’t get it’s pollution under control? One of the largest polluters in the world, number one. We’re making significant progress. By 2035, we will have cut pollution in half. We have – we have made significant progress. And we’re continuing to make progress. We set up a Climate Corps for thousands of young people will learn how to deal with climate, just like the Peace Corps. And we’re going to – we’re moving in directions that are going to significantly change the elements of the cause of pollution. But the idea that he claims that he has the biggest heart up here and he’s really concerned about – about pollution and about climate, I’ve not seen any indication of that. And, by the way, with regard to prescription drugs, one company agreed that they would reduce the price to $35, which I was calling for – one, voluntarily. I made sure every company in the world, every pharmaceutical company, cannot have to pay."
BASH, Thank you.
BIDEN," And, by the way…"
TAPPER," So every day millions of Americans struggle just to make ends meet. For many older Americans, Social Security provides a critical lifeline. President Biden, if nothing is done to Social Security, seniors will see their benefits cut in just over 10 years. Will you name tonight one specific step that you’re willing to take to keep Social Security solvent?"
BIDEN," Yes, make the very wealthy begin to pay their fair share. Right now, everybody making under $170,000 pays 6 percent of their income, of their paycheck, every single time they get a paycheck, from the time of the first one they get when they’re 18 years old. The idea that they’re going to – I’m not – I’ve been proposing that everybody, they pay – millionaires pay 1 percent – 1 percent. So no one after – I would not raise the cost of Social Security for anybody under $400,000. After that, I begin to make the wealthy begin to pay their fair share, by increasing from 1 percent beyond, to be able to guarantee the program for life."
TAPPER," So you still have 82 seconds left. Are there any other measures that you think that would be able to help keep Social Security solvent, or is just – is that one enough?"
BIDEN," Well, that one enough will keep it solvent. But the biggest thing I’ll do, if we defeat this man, because he wants to get rid of Social Security; he thinks that there’s plenty to cut in Social Security. He’s wanting to cut Social Security and Medicare, both times. And that’s with – and if you look at the program put forward by the House Republican Caucus that he, I believe, supports, is in fact wanting to cut it as well. The idea that we don’t need to protect our seniors is ridiculous. We put – and, by the way, the American public has greater health care coverage today than ever before. And under the ACA, as I said, you’re in a circumstance where 400,000 people – I mean, 40 million people – would not have insurance because they have a pre-existing condition. The only thing that allows them to have that insurance is the fact that they in fact are part of the ACA. And, by the way, the other thing is we’re in a situation where I talk about education for black communities. I’ve raised the number, the amount of money for Pell grants by other $8,000 for anybody making under $70,000 a year, are going to be able to get $15,000 towards their tuition. It’s just – he – he just doesn’t know what he’s talking about."
TAPPER," Thank you, President Biden. President Trump?"
TRUMP," So I’ve dealt with politicians all my life. I’ve been on this side of the equation for the last eight years. I’ve never seen anybody lie like this guy. He lies – I’ve never seen it. He could look you in the face. So – and about so many other things, too. And we mentioned the laptop, We mentioned “Russia, Russia, Russia,” “Ukraine, Ukraine, Ukraine.” And everything he does is a lie. It’s misinformation and disinformation. The “losers and suckers” story that he made up is a total lie on the military. It’s a disgrace. But Social Security, he’s destroying it. Because millions of people are pouring into our country, and they’re putting them on to Social Security; they’re putting them on to Medicare, Medicaid. They’re putting them in our hospitals. They’re taking the place of our citizens. They’re – what they’re doing to the V.A., to our veterans, is unbelievable. Our veterans are living in the street and these people are living in luxury hotels. He doesn’t know what he’s doing. And it – it’s really coming back. I’ve never seen such anger in our country before."
TAPPER, President Biden?
BIDEN," The idea that veterans are not being taken care of, I told you before – and, by the way, when I said “suckers and losers,” he said – he acknowledged after it that he fired that general. That general got fired because he’s the one that acknowledged that that’s what he said. He was the one standing with Trump when he said it, number one. Number two, the idea that we’re going to be in a situation where all these millions and millions, the way he talks about it, illegal aliens are coming into the country and taking away our jobs, there’s a reason why we have the fastest-growing economy in the world, a reason why we have the most successful economy in the world. We’re doing better than any other nation in the world. And, by the way, those 15 Nobel laureates he talked about being phony, those 15 Nobel laureates, economists, they all said that, if Trump is re-elected, we’re likely to have a recession, and inflation is going to increasingly go up. And by the way, worst president in history – 159 presidential scholars voted him the worst president in the history of the United States of America."
TAPPER," President Biden, thank you so much. Let’s turn to the cost of childcare, which many American families struggle to afford. President Trump, both you and President Biden have tried to address this issue, but the average cost of childcare in this country has risen to more than $11,000 a year per child. For many families, the cost of childcare for two children is more than their rent. In your second term, what would you do to make childcare more affordable?"
TRUMP," Just to go back. The general got fired because he was no good. And if he said that, that’s why he made it up. But we have 19 people that said I didn’t say it, and they’re very highly respected, much more so than him. The other thing is, he doesn’t fire people. He never fired people. I’ve never seen him fire anybody. I did fire a lot. I fired Comey because he was no good. I fired a lot of the top people at the FBI, drained the swamp. They were no good. Not easy to fire people. You’d pay a price for it, but they were no good. I inherited these people. I didn’t put him there. I didn’t put Comey there. He was no good. I fired him. This guy hasn’t fired anybody. He never fires. He should have fired every military man that was involved with that Afghan – the Afghanistan horror show. The most embarrassing moment in the history of our country. He didn’t fire? Did you fire anybody? Did you fire anybody that’s on the border, that’s allowed us to have the worst border in the history of the world? Did anybody get fired for allowing 18 million people, many from prisons, many from mental institutions? Did you fire anybody that allowed our country to be destroyed? Joe, our country is being destroyed as you and I sit up here and waste a lot of time on this debate. This shouldn’t be a debate. He is the worst president. He just said it about me because I said it. But look, he’s the worst president in the history of our country. He’s destroyed our country. Now, all of a sudden, he’s trying to get a little tough on the border. He come out – came out with a nothing deal, and it reduced it a little bit. A little bit, like this much. It’s insignificant. He wants open borders. He wants our country to either be destroyed or he wants to pick up those people as voters. And I don’t think – we just can’t let it happen. If he wins this election, our country doesn’t have a chance. Not even a chance of coming out of this rut. We probably won’t have a country left anymore. That’s how bad it is. He is the worst in history by far."
TAPPER," Thank you, President Trump. President Biden?"
BIDEN," We are the most admired country in the world. We’re the United States of America. There’s nothing beyond our capacity. We have the finest military in the history of the world. The finest in the history of the world. No one thinks we’re weak. No one wants to screw around with us. Nobody. Number one. Number two, the idea that we’re talking about worst presidents. I wasn’t joking. Look it up. Go online. 159 or 58, don’t hold me to the exact number, presidential historians. They’ve had meetings and they voted who’s the worst president in American history. One through best to worst. They said he was the worst in all of American history. That’s a fact. That’s not conjecture. He can argue they are wrong, but that’s what they voted. The idea that he is knowing (ph) – doing anything to deal with child care. He did very – virtually nothing to child care. We should significantly increase the child care tax credit. We should significantly increase the availability of women and men for child or single parents to be able to go back to work, and we should encourage businesses to hold – to have child care facilities."
TAPPER," Thank you, President Biden. President Trump, the question was about what would you do to make child care more affordable? If you want to take your minute."
TRUMP," Just you understand, we have polling. We have other things that do – they rate him the worst because what he’s done is so bad. And they rate me – yes, I’ll show you. I will show you. And they rate me one of the best. OK. And if I’m given another four years, I will be the best. I think I’ll be the best. Nobody’s ever created an economy like us. Nobody ever cut taxes like us. He’s the only one I know. He wants to raise your taxes by four times. He wants to raise everybody’s taxes by four times. He wants the Trump tax cuts to expire so everybody, including the two of you are going to pay four to five times. Nobody ever heard of this before. All my life I’d grow up and I’d see politicians talking about cutting taxes. When we cut taxes, as I said, we did more business. Apple and all these companies, they were bringing money back into our country. The worst president in history by far, and everybody knows it."
TAPPER, President Biden?
BIDEN," Look, the fact of the matter is that he’s dead wrong about it. He’s increased the tariff – he’s increased – he will increase the taxes on middle class people. I said I’d never raise a tax on anybody making less than $400,000. I didn’t. But this tariff, this 10 percent tariffs. Everything coming into the country, you know what the economists say? That’s going to cost the average American $2,500 a year and more, because they’re going to have to pay the difference in food and all the things that are very important. Number two, he’s in a situation where he talks about how he has not raised – he somehow helped the middle class. The middle class has been devastated by you. Now you want a new tax cut of $5 trillion over the next ten years, which is going to fundamentally bankrupt the country. You had the largest deficit of any president in American history, number one. Number two, you have not, in fact, made any contact, any progress with China. We are the lowest trade deficit with China since 2010."
TAPPER," Thank you, President Biden. Thank you, President Biden. Let’s discuss an epidemic impacting millions of Americans that both of you have made a top priority in your first term, the opioid crisis. And for both of you, the number of overdose deaths in this country has gone up. Under your term, it went up. Under your term, it has gone up. Former President Trump, despite the efforts that both of you have made, more than 100,000 Americans are dying from overdoses every year, primarily from fentanyl and other opioids. What will you do to help Americans right now in the throes of addiction, who are struggling to get the treatment they need?"
TRUMP," To finish up, we now have the largest deficit in the history of our country under this guy, we have the largest deficit with China. He gets paid by China. He’s a Manchurian candidate. He gets money from China. So I think he’s afraid to deal with him or something. But do you notice? He never took out my tariffs because we bring in so much money with the tariffs that I imposed on China. He never took them away. He can’t because it’s too much money. It’s tremendous. And we saved our steel industries. And there was more to come, but he hasn’t done that. But he hasn’t cut the tariffs because he can’t, because it’s too much money. But he’s got the largest deficit in the history of our country and he’s got the worst situation with China. China is going to own us if you keep allowing them to do what they’re doing to us as a country. They are killing us as a country, Joe, and you can’t let that happen. You’re destroying our country."
TAPPER," So, President Trump, you have 67 seconds left. The question was, what are you going to do to help Americans in the throes of addiction right now who are struggling to get the treatment they need?"
TRUMP," Jake, we’re doing very well at addiction until the COVID came along. We had the two-and-a-half, almost three years of like nobody’s ever had before, any country in every way. And then we had to get tough. And it was – the drugs pouring across the border, we’re – it started to increase. We got great equipment. We bought the certain dog. That’s the most incredible thing that you’ve ever seen, the way they can spot it. We did a lot. And we had – we were getting very low numbers. Very, very low numbers. Then he came along. The numbers – have you seen the numbers now? It’s not only the 18 million people that I believe is even low, because the gotaways, they don’t even talk about gotaways. But the numbers of – the amount of drugs and human trafficking in women coming across our border, the worst thing I’ve ever seen at numbers – nobody’s ever seen under him because the border is so bad. But the number of drugs coming across our border now is the largest we’ve ever had by far."
TAPPER," President Trump, thank you. President Biden?"
BIDEN," Fentanyl and the byproducts of fentanyl went down for a while. And I wanted to make sure we use the machinery that can detect fentanyl, these big machines that roll over everything that comes across the border, and it costs a lot of money. That was part of this deal we put together, this bipartisan deal. More fentanyl machines, were able to detect drugs, more numbers of agents, more numbers of all the people at the border. And when we had that deal done, he went – he called his Republican colleagues said don’t do it. It’s going to hurt me politically. He never argued it’s not a good bill. It’s a really good bill. We need those machines. We need those machines. And we’re coming down very hard in every country in Asia in terms of precursors for fentanyl. And Mexico is working with us to make sure they don’t have the technology to be able to put it together. That’s what we have to do. We need those machines."
TAPPER," Thank you, President Biden. President Trump, and again, the question is about Americans in the throes of addiction right now struggling to get the treatment they need."
TRUMP," Because this does pertain to it. He ended remain in Mexico, he ended catch and release. I made it catch and release in Mexico, not catch and release here. We had so many things that we had done, hard negotiations with Mexico, and I got it all for nothing. It’s just like when you have a hostage, we always pay $6 billion for a – every time we sees hostage. Now we have a hostage. A Wall Street Journal reporter, I think a good guy, and he’s over there because Putin is laughing at this guy, probably asking for billions of dollars for the reporter. I will have him out very quickly, as soon as I take office, before I take office. I said by literally as soon as I win the election, I will have that reporter out. He should have had him out a long time ago. But Putin is probably asking for billions and billions of dollars because this guy pays it every time. We had two cases where we paid $6 billion for five people. I got 58 people out and I paid essentially nothing."
TAPPER," Thank you, President Trump. Dana."
BASH," Let’s turn to concerns that voters have about each of you. President Biden, you would be 86 at the end of your second term. How do you address concerns about your capability to handle the toughest job in the world well into your 80s?"
BIDEN," Well, first of all, I spent half my career being – being criticized being the youngest person in politics. I was the second-youngest person ever elected to the United States Senate. And now I’m the oldest. This guy’s three years younger and a lot less competent. I think that just look at the record. Look what I’ve done. Look how I’ve turned around the horrible situation he left me. As I said, 50 million new jobs, 800,000 manufacturing jobs, more investment in America, over millions – billions of dollars in private investment and – and enterprises that we are growing. We’ve – by the way, we brought an awful a lot of people – the whole idea of computer chips. We used to have 40 percent of the market. We invented those chips. And we lost it because he was sending people to cheap – to find the cheapest jobs overseas and to bring home a product. So I went – I went to South Korea. I convinced Samsung to invest billions of dollars here in the United States. And then guess what? Those fabs, they call them, to – to build these chips, those fabs pay over $100,000. You don’t need a college degree for them. And there’s billions, about $40 billion already being invested and being built right now in the United States, creating significant jobs for Americans all over – from all over the world."
BASH," President Biden, you have 40 seconds left. Would you like to add anything?"
BIDEN," Yeah, I would. The idea that somehow we are this failing country, I never heard a president talk like this before. We – we’re the envy of the world. Name me a single major country president who wouldn’t trade places with the United States of America. For all our problems and all our opportunities, we’re the most progressive country in the world in getting things done. We’re the strongest country in the world. We’re a country in the world who keeps our word and everybody trusts us, all of our allies. And our – those who he cuddles up to, from Kim Jong-un who he sends love letters to, or Putin, et cetera, they don’t want to screw around with us."
BASH," Thank you. Former President Trump, to follow up, you would be 82 at the end of your second term. What do you say to voters who have concerns about your capabilities to serve?"
TRUMP," Well, I took two tests, cognitive tests. I aced them, both of them, as you know. We made it public. He took none. I’d like to see him take one, just one, a real easy one. Like go through the first five questions, he couldn’t do it. But I took two cognitive tests. I took physical exams every year. And, you know, we knock on wood, wherever we may have wood, that I’m in very good health. I just won two club championships, not even senior, two regular club championships. To do that, you have to be quite smart and you have to be able to hit the ball a long way. And I do it. He doesn’t do it. He can’t hit a ball 50 yards. He challenged me to a golf match. He can’t hit a ball 50 yards. I think I’m a very good shape. I feel that I’m in as good a shape as I was 25, 30 years ago. Actually, I’m probably a little bit lighter. But I’m in as good a shape as I was years ago. I feel very good. I feel the same. But I took – I was willing to take a cognitive test. And you know what, if I didn’t do well – I aced them. Dr. Ronny Jackson, who’s a great guy, when he was White House doctor. And then I took another one, a similar one, and both – one of them said they’d never seen anybody ace them."
BASH, Thank you. President Biden?
BIDEN, You’re going to see he’s six-foot-five and only 225 pounds – or 235 pounds.
TRUMP, (inaudible).
BIDEN," Well, you said six-four, 200."
TRUMP, (inaudible).
BIDEN," Well, anyway, that’s – anyway, just take a look at what he says he is and take a look at what he is. Look, I’d be happy to have a driving contest with him. I got my handicap, which, when I was vice president, down to a 6. And by the way, I told you before I’m happy to play golf if you carry your own bag. Think you can do it?"
TRUMP," That’s the biggest lie that he’s a 6 handicap, of all."
BIDEN, I was 8 handicap.
TRUMP, Yeah.
BIDEN," Eight, but I have – you know how many…"
TRUMP," I’ve seen your swing, I know your swing. (CROSSTALK)"
BASH," President Trump, we’re going to… (CROSSTALK)"
TRUMP, Let’s not act like children.
BIDEN, You are a child.
BASH," To you, a specific concern that voters have about you. Will you pledge tonight that once all legal challenges have been exhausted that you will accept the results of this election regardless of who wins and you will say right now that political violence in any form is unacceptable?"
TRUMP," Well, I shouldn’t have to say that, but, of course, I believe that. It’s totally unacceptable.  And if you would see my statements that I made on Twitter at the time, and also my statement that I made in the Rose Garden, you would say it’s one of the strongest statements you’ve ever seen. In addition to the speech I made, in front of, I believe, the largest crowd I’ve ever spoken to, and I will tell you, nobody ever talks about that. They talk about a relatively small number of people that went to the Capitol. And in many cases were ushered in by the police. And as Nancy Pelosi said, it was her responsibility, not mine. She said that loud and clear. But the answer is, if the election is fair free, and I want that more than anybody. And I’ll tell you something – I wish he was a great president because I wouldn’t be here right now. I’d be at one of my many places enjoying myself. I wouldn’t be under indictment because I wouldn’t have been his political appoint – you know, opponent. Because he indicted me because I was his opponent. I wish he was a great president. I would rather have that. I wouldn’t be here. I don’t mind being here, but the only reason I’m here is he’s so bad as a president that I’m going to make America great again. We’re going to make America great again. We’re a failing nation right now. We’re a seriously failing nation. And we’re a failing nation because of him. His policies are so bad. His military policies are insane. They’re insane. These are wars that will never end with him. He will drive us into World War Three and we’re closer to World War Three than anybody can imagine. We are very, very close to World War Three, and he’s driving us there. And Kim Jong-Un, and President Xi of China – Kim Jong-Un of North Korea, all of these – Putin – they don’t respect him. They don’t fear him. They have nothing going with this gentleman and he’s going to drive us into World War Three."
